,pt_root_id,body_part_effector,body_part_sensory,cell_class,cell_function,cell_function_detailed,cell_sub_class,cell_type,fafb_783_cell_type,fafb_783_match_id,fanc_1116_cell_type,fanc_1116_match_id,flow,hemibrain_121_cell_type,hemibrain_121_match_id,hemilineage,manc_121_cell_type,manc_121_match_id,nerve,neuropeptide_verified,neurotransmitter_predicted,neurotransmitter_verified,other_names,peripheral_target_type,region,side,super_class,pt_position,surf_area_um2
530,720575941441234111,,,ascending_neuron,,,,AN19B009,AN_4_None,id:720575940621481450,,,intrinsic,,,19B,AN19B009,id:10902,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[109072 178352   5464],13143.690848
531,720575941441243839,,,descending_neuron,,,,DNge136,DNge136,id:720575940606425033,,,intrinsic,,,MX3,DNxn179,id:12747,,,gaba,,,,neck_connective,right,descending,[109936  48624    402],24570.361632
532,720575941441245375,,,single_leg_neuromere,tactile,,ventral_nerve_cord_ipsilateral_restricted,IN01B020,,,,,intrinsic,,,01B,IN01B020,id:16890,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107008 153024   3966],5297.278288
533,720575941441245631,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A026,,,,,intrinsic,,,20A.22A,IN20A.22A026,id:20603,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155728 162080   4947],2831.65528
534,720575941441319259,,,single_leg_neuromere,tactile,,ventral_nerve_cord_ipsilateral_restricted,IN01B021,,,,,intrinsic,,,01B,IN01B021,id:21477,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[158720 146288   2668],4193.883056
535,720575941441452373,,,descending_neuron,,,,DNp104,DNp104,id:720575940623122125,,,intrinsic,,,PSp2,DNxn134,id:26767,,,acetylcholine,,,,neck_connective,right,descending,[118400  49808   4302],17405.181184
536,720575941441453397,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN08A010,,,,,intrinsic,,,08A,IN08A010,id:13925,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138064 136592   2615],11023.461632
537,720575941441596507,,,,proprioception,,ventral_nerve_cord_ipsilateral_restricted,IN19A082,,,,,intrinsic,,,19A,IN19A082,id:32872,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[155040 151616   4655],5095.072544
538,720575941441615963,,,descending_neuron,,,,DNpe007,DNpe007,id:720575940635210859,,,intrinsic,,,putative_primary,DNxl083,id:19660,,,gaba,,,,neck_connective,left,descending,[150784  53408   3635],13256.299504
539,720575941441633883,,,descending_neuron,,,,DNge049,DNge049,id:720575940620082512,,,intrinsic,,,putative_primary,DNxl130,id:10941,,,acetylcholine,,,,neck_connective,right,descending,[88576 54480  2009],29855.180512
540,720575941441642331,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN03A029,,,,,intrinsic,,,03A,IN03A029,id:16175,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[102464 162736   3807],6282.881632
541,720575941441643099,,,ascending_neuron,,,,AN03B011,,,,,intrinsic,,,03B,AN03B011,id:10452,,,gaba,,,,ventral_nerve_cord,right,ascending,[124304 198048   3827],14455.071824
542,720575941441643867,,,descending_neuron,,,,DNg02_g,DNg02_g,id:720575940617922439,,,intrinsic,,,LB12,DNg02,id:25473,,,acetylcholine,acetylcholine,,,neck_connective,right,descending,[93712 60288  1767],5582.639856
543,720575941441888719,,,,,,ventral_nerve_cord_bilateral_restricted,IN19B005,,,,,intrinsic,,,19B,IN19B005,id:10450,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[113072 152080   4584],18269.25728
544,720575941441894351,,,,,,ventral_nerve_cord_bilateral_interconnecting,GFC4,,,,,intrinsic,,,11A,GFC4,id:163891,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,,ventral_nerve_cord_intrinsic,,1263.565616
545,720575941441901759,,,ascending_neuron,,,,ANXXX075,AN_multi_113,id:720575940620463732,,,intrinsic,,,TBD,ANXXX075,id:12410,,,acetylcholine,,,,neck_connective,left,ascending,[111376 229344   6258],17873.009312
546,720575941441906779,,,ascending_neuron,,,,AN04A001,AN_GNG_178,id:720575940620589147,,,intrinsic,,,04A,AN04A001,id:12834,,,acetylcholine,,,,neck_connective,right,ascending,[127328 146448   1763],24798.841936
547,720575941441927887,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A061,,,,,intrinsic,,,19A,IN19A061,id:14231,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[150864 150496   4837],6031.67072
548,720575941441960795,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A035,,,,,intrinsic,,,20A.22A,IN20A.22A035,id:16708,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[156448 159264   4435],1990.741888
549,720575941442187967,,,descending_neuron,,,,DNp23,DNp23,id:720575940639428174,,,intrinsic,DNp23,id:1197234751,SMPpv2_dorsal,DNp23,id:27125,,,acetylcholine,,,,neck_connective,right,descending,[92720 46784  4325],17872.880224
550,720575941442197595,,"coxa,front_leg",hair_plate_neuron,proprioception,joint_angle,front_leg_hair_plate_neuron,SNpp45,,,,,afferent,,,,SNpp45,id:22677,left_ventral_prothoracic_nerve,,acetylcholine,,CoHP8,"CoHP8,hair_plate",ventral_nerve_cord,left,sensory,[190688 134464   3180],5535.30968
551,720575941442213311,,,descending_neuron,,,,DNp56,DNp56,id:720575940637126007,,,intrinsic,VES055,id:5812987034,putative_primary,DNp56,id:22501,,,acetylcholine,,,,neck_connective,right,descending,[115040  39344   5134],10558.93224
552,720575941442292059,,,descending_neuron,,,,DNae006,DNae006,id:720575940614348438,,,intrinsic,,,WEDd1,DNxn118,id:154083,,,acetylcholine,,,,neck_connective,left,descending,[154944  18368   3998],9981.942976
553,720575941442307498,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B037,,,,,intrinsic,,,12B,IN12B037,id:17138,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[143792 168272   3236],4376.7972
554,720575941442317994,,prosternal_organ,hair_plate_neuron,proprioception,joint_angle,prosternal_hair_plate_neuron,SNpp19,,,,id:1912,afferent,,,,SNpp19,id:154060,right_prosternal_nerve,,acetylcholine,,,hair_plate,ventral_nerve_cord,right,sensory,,3015.29656
555,720575941442329770,,,,,,ventral_nerve_cord_bilateral_interconnecting,GFC4,,,,,intrinsic,,,11A,GFC4,id:163891,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[153216 158800   6011],1902.238064
556,720575941442357674,,,sequential_leg_neuromeres,,,ventral_nerve_cord_ipsilateral_interconnecting,IN03A001,,,,,intrinsic,,,03A,IN03A001,id:10362,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[133840 199104   4402],20743.526112
557,720575941442360490,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_interconnecting,IN01A079,,,,,intrinsic,,,01A,IN01A079,id:29450,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[126496 141664   2528],4228.789456
558,720575941442364842,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B045,,,,,intrinsic,,,07B,IN07B045,id:17080,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[139712 180384   3496],3328.70056
559,720575941442418639,,,descending_neuron,,,,DNpe017,DNpe017,id:720575940631925156,,,intrinsic,,,putative_primary,DNxn142,id:10639,,,acetylcholine,,,,neck_connective,right,descending,[103936  61440   3280],27126.334064
560,720575941442472539,,,ascending_neuron,,,,AN23B010,AN_GNG_108,id:720575940632519588,,,intrinsic,,,23B,AN23B010,id:13651,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[150416 164576   5364],10249.101024
561,720575941442611035,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN11A008,,,,,intrinsic,,,11A,IN11A008,id:15374,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[110416 154128   4686],5777.650912
562,720575941442861482,,,descending_neuron,,,,DNge113,DNge113,id:720575940610091955,,,intrinsic,,,LB7,DNg09,id:26285,,,acetylcholine,,,,neck_connective,left,descending,[157008  51216   1773],6461.908656
563,720575941442928042,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN21A067,,,,,intrinsic,,,21A,IN21A067,id:25306,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[101200 158624   3774],2321.482384
564,720575941443146191,,,,,,ventral_nerve_cord_contralateral_restricted,IN14A069,,,,,intrinsic,,,14A,IN14A069,id:25544,,,glutamate,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138048 146912   2225],2902.73608
565,720575941443853226,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN17A041,,,,,intrinsic,,,17A,IN17A041,id:16045,,,glutamate,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[120000 138640   2832],8336.248336
566,720575941443863978,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN12B043,,,,,intrinsic,,,12B,IN12B043,id:100584,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123328 165376   2987],4358.77648
567,720575941443964330,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN19A020,,,,,intrinsic,,,19A,IN19A020,id:12871,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[105264 153664   4393],9400.827632
568,720575941444493495,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp51,,,,,afferent,,,,SNpp51,id:205335,right_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,right,sensory,,582.945424
569,720575941444536746,,,descending_neuron,,,,DNpe054,DNpe054,id:720575940642411917,,,intrinsic,,,PSp2,DNut042,id:32916,,,acetylcholine,,,,neck_connective,left,descending,[124256  52112   4299],3122.180416
570,720575941444574135,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp51,,,,,afferent,,,,SNpp51,id:205335,right_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,right,sensory,,915.73904
571,720575941444576695,,front_leg,chordotonal_organ_neuron,proprioception,position,front_leg_claw_chordotonal_organ_neuron,SNpp51,,,,,afferent,,,,SNpp51,id:103757,right_prothoracic_leg_nerve,,gaba,acetylcholine,claw,chordotonal_organ,ventral_nerve_cord,right,sensory,,1533.172512
572,720575941444841130,,front_leg,,,,putative_front_leg_hair_plate_neuron,SNppxx,,,CoHP3,id:1910,afferent,,,,SNppxx,id:65476,right_prothoracic_leg_nerve,,gaba,,,,ventral_nerve_cord,right,sensory,,4153.04752
573,720575941444962474,,,ascending_neuron,,,,ANXXX132,AN_GNG_145,id:720575940631283727,,,intrinsic,,,TBD,ANXXX132,id:12830,,,acetylcholine,,,,neck_connective,left,ascending,[108736 237840   5093],8952.010656
574,720575941445139476,,,single_leg_neuromere,,,ventral_nerve_cord_bilateral_interconnecting,IN01A079,,,,,intrinsic,,,01A,IN01A079,id:29450,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[127824 136992   2220],2519.018864
575,720575941445141012,,,ascending_neuron,,,,ANXXX006,AN_GNG_25,id:720575940619822942,,,intrinsic,,,TBD,ANXXX006,id:10769,,,acetylcholine,,,,neck_connective,left,ascending,[141344 139408   3419],28187.721792
576,720575941445163796,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B065,,,,,intrinsic,,,07B,IN07B065,id:157063,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[143248 176848   3333],4023.058144
577,720575941445211156,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A024,,,,,intrinsic,,,20A.22A,IN20A.22A024,id:25354,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[156048 158080   4265],3734.24696
578,720575941445281556,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B111,,,,,intrinsic,,,04B,IN04B111,id:26949,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[126336 165920   2280],3936.303632
579,720575941445299732,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN04B093,,,,,intrinsic,,,04B,IN04B093,id:19985,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[157344 161008   3852],5548.620128
580,720575941445677332,,,descending_neuron,,,,DNge060,DNge060,id:720575940618291520,,,intrinsic,,,putative_primary,DNxn170,id:24989,,,acetylcholine,,,,neck_connective,right,descending,[83440 57712  1758],10964.488784
581,720575941445707284,,,descending_neuron,,,,DNp28,DNp28,id:720575940640142141,,,intrinsic,,,putative_primary,DNp28,id:13085,,,acetylcholine,acetylcholine,,,neck_connective,right,descending,,11002.767536
582,720575941445838356,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN07B073,,,,,intrinsic,,,07B,IN07B073,id:24145,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[144784 173520   3236],3894.188752
583,720575941445859754,,,descending_neuron,,,,DNg13,DNg13,id:720575940616471052,,,intrinsic,,,MX12__prim,DNg13,id:10909,,,acetylcholine,acetylcholine,,,neck_connective,left,descending,[130144  61008   1143],25689.865184
584,720575941446159018,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN21A005,,,,,intrinsic,,,21A,IN21A005,id:12712,,,acetylcholine,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[107280 155504   3914],11913.116176
585,720575941446879764,,,,,,ventral_nerve_cord_contralateral_interconnecting,IN01A062,,,,,intrinsic,,,01A,IN01A062,id:20547,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,,ventral_nerve_cord_intrinsic,,2527.28528
586,720575941446894612,,,descending_neuron,,,,DNg12_e,DNg12_e,id:720575940627814522,,,intrinsic,,,MX12,DNnt008,id:29772,,,acetylcholine,,MX12_L_1,,neck_connective,left,descending,[136768  45696    370],3766.419328
587,720575941447084725,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN09A080,,,,,intrinsic,,,09A,,,,,gaba,gaba,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[120192 137632   2951],1664.645568
588,720575941447316061,,,single_leg_neuromere,,,ventral_nerve_cord_contralateral_restricted,IN13B090,,,,,intrinsic,,,13B,,,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[138768 143616   2115],2888.072464
589,720575941447343709,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN11A007,,,,,intrinsic,,,11A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[109264 154720   4783],4900.689408
590,720575941447408733,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN16B115,,,,,intrinsic,,,16B,,,,,glutamate,glutamate,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[123136 135776   2461],2502.43048
591,720575941447445853,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03A072,,,,,intrinsic,,,03A,,,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106288 162320   3256],4200.265888
592,720575941447596366,,,,,,ventral_nerve_cord_bilateral_restricted,IN16B055,,,,,intrinsic,,,16B,IN16B055,id:20958,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140992 136992   2770],3204.642816
593,720575941447655956,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN19A096,,,,,intrinsic,,,19A,IN19A096,id:40218,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[150896 153216   4887],3892.482
594,720575941447722574,,,sequential_leg_neuromeres,,,ventral_nerve_cord_ipsilateral_interconnecting,IN19A009,,,,,intrinsic,,,19A,,,,,acetylcholine,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,,16116.031792
595,720575941447737166,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN19A076,,,,,intrinsic,,,19A,,,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[154304 153360   4709],4420.245696
596,720575941447759124,,,ascending_neuron,,,,AN08B022,AN_multi_45,id:720575940617997716,,,intrinsic,,,08B,AN08B022,id:12177,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[148768 170400   3544],12783.251808
597,720575941447762196,,,ascending_neuron,,,,AN08B031,AN_GNG_184,id:720575940628599803,,,intrinsic,,,08B,AN08B031,id:13009,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[127536 137232   2088],4992.7908
598,720575941447762964,,,ascending_neuron,,,,AN10B034,AN_GNG_165,id:720575940632512703,,,intrinsic,,,10B,AN10B034,id:37237,,,acetylcholine,acetylcholine,,,neck_connective,left,ascending,[135856 146032   2179],2896.994256
599,720575941447799118,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN03A075,,,,,intrinsic,,,03A,IN03A075,id:18545,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[154656 161696   4672],4144.914688
600,720575941447813198,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN13A051,,,,,intrinsic,,,13A,IN13A051,id:14416,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[152960 138800   2786],7024.628768
601,720575941447838996,,,descending_neuron,,,,DNge097,DNge097,id:720575940613590579,,,intrinsic,,,MD3,DNp72,id:26003,,,glutamate,,,,neck_connective,left,descending,[138400  39808    355],6577.042336
602,720575941447846990,front_leg,,leg_motor_neuron,leg_motor,flex_femur_tibia_joint,front_leg_motor_neuron,accessory_tibia_flexor_A,,,,,efferent,,,15B,Acc. ti flexor MN,id:20605,right_prothoracic_leg_nerve,,gaba,,,accessory_tibia_flexor_muscle,ventral_nerve_cord,right,motor,[114144 142144   1794],6807.459664
603,720575941447849236,,,ventral_nerve_cord_serially_convergent,,,ventral_nerve_cord_bilateral_interconnecting,IN18B016,,,,,intrinsic,,,18B,IN18B016,id:12198,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[106112 200096   5459],7057.551296
604,720575941447851284,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN03A075,,,,,intrinsic,,,03A,IN03A075,id:19218,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[104896 163600   3568],4107.104576
605,720575941447851854,,,single_leg_neuromere,,,ventral_nerve_cord_ipsilateral_restricted,IN03A075,,,,,intrinsic,,,03A,IN03A075,id:19069,,,acetylcholine,acetylcholine,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[108880 163312   3191],5308.066576
606,720575941447863316,,,descending_neuron,,,,DNb05,DNb05,id:720575940629461442,,,intrinsic,DNb05,id:1406966879,putative_primary,DNb05,id:10315,,,acetylcholine,acetylcholine,,,neck_connective,right,descending,[115504  24384   1658],45333.123072
607,720575941447866132,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN03B021,,,,,intrinsic,,,03B,IN03B021,id:10599,,,gaba,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[154768 165296   4233],12303.082448
608,720575941447872532,,,ascending_neuron,,,,IN12B060,AN_GNG_129,id:720575940628641879,,,intrinsic,,,,,,,,gaba,,,,neck_connective,left,ascending,[140112 170416   3117],3342.131232
609,720575941447884820,,,descending_neuron,,,,DNge013,DNge013,id:720575940627001637,,,intrinsic,,,putative_primary,DNxn071,id:14485,,,acetylcholine,,,,neck_connective,left,descending,[159216  56832   1779],13477.84096
610,720575941447894292,,,,,,ventral_nerve_cord_bilateral_interconnecting,IN05B085,,,,,intrinsic,,,05B,IN05B085,id:160222,,,gaba,gaba,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[140512 166352   2768],2096.196
611,720575941447898132,,,,,,ventral_nerve_cord_bilateral_interconnecting,INXXX029,,,,,intrinsic,,,TBD,INXXX029,id:11506,,,acetylcholine,,,,ventral_nerve_cord,right,ventral_nerve_cord_intrinsic,[131312 168288   2838],14178.782064
612,720575941447898388,,,,,,ventral_nerve_cord_ipsilateral_restricted,IN16B091,,,,,intrinsic,,,16B,IN16B091,id:22614,,,glutamate,glutamate,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[136032 134640   2440],2934.28968
613,720575941447900436,,,,,,ventral_nerve_cord_bilateral_restricted,INXXX036,,,,,intrinsic,,,TBD,INXXX036,id:11324,,,acetylcholine,,,,ventral_nerve_cord,left,ventral_nerve_cord_intrinsic,[135872 141584   2734],18554.851392
614,720575941447914772,,,ascending_neuron,,,,AN17A014,AN_GNG_SAD_10,id:720575940635860058,,,intrinsic,,,17A,AN17A014,id:11990,,,acetylcholine,acetylcholine,,,neck_connective,right,ascending,[128384 141536   2186],14125.053328
