,55,65,75,85,95,105
417,67.0,114.0,141.0,250.0,340.0,397.0
418,92.0,144.0,600.0,1562.0,1558.0,1576.0
419,67.0,117.0,172.0,266.0,337.0,1548.0
420,93.0,133.0,214.0,311.0,880.0,994.0
421,24.0,69.0,101.0,127.0,193.0,263.0
422,47.0,100.0,130.0,326.0,490.0,637.0
423,100.0,192.0,325.0,448.0,1007.0,1588.0
424,88.0,132.0,1266.0,879.0,603.0,1439.0
425,35.0,78.0,105.0,137.0,208.0,275.0
426,68.0,105.0,129.0,251.0,390.0,943.0
427,18.0,89.0,116.0,214.0,1057.0,562.0
428,35.0,92.0,115.0,152.0,243.0,394.0
429,56.0,98.0,129.0,245.0,469.0,512.0
430,93.0,140.0,1543.0,1569.0,1802.0,1556.0
431,25.0,92.0,117.0,190.0,328.0,412.0
432,87.0,124.0,236.0,568.0,1059.0,1088.0
433,82.0,118.0,230.0,1495.0,1767.0,1117.0
434,84.0,120.0,153.0,231.0,312.0,611.0
435,94.0,126.0,212.0,299.0,414.0,518.0
436,23.0,72.0,110.0,145.0,232.0,310.0
437,41.0,103.0,132.0,237.0,372.0,924.0
438,69.0,113.0,192.0,954.0,1050.0,1714.0
439,19.0,47.0,89.0,119.0,179.0,264.0
440,52.0,94.0,125.0,240.0,301.0,518.0
441,20.0,66.0,103.0,124.0,167.0,232.0
442,52.0,96.0,134.0,250.0,449.0,642.0
443,66.0,103.0,158.0,345.0,1604.0,1764.0
444,59.0,100.0,140.0,247.0,417.0,953.0
445,49.0,97.0,121.0,156.0,247.0,318.0
446,27.0,76.0,118.0,186.0,272.0,373.0
447,84.0,120.0,168.0,268.0,380.0,585.0
448,75.0,115.0,188.0,317.0,429.0,525.0
449,62.0,101.0,144.0,274.0,388.0,417.0
450,55.0,101.0,139.0,310.0,644.0,1556.0
451,47.0,74.0,103.0,129.0,198.0,262.0
452,66.0,103.0,211.0,528.0,582.0,637.0
453,60.0,104.0,146.0,264.0,797.0,525.0
454,33.0,83.0,113.0,151.0,240.0,481.0
455,45.0,93.0,131.0,267.0,413.0,1541.0
456,73.0,110.0,223.0,369.0,455.0,1510.0
457,56.0,95.0,125.0,213.0,298.0,556.0
458,43.0,86.0,112.0,150.0,261.0,347.0
459,73.0,112.0,202.0,383.0,1526.0,1537.0
460,83.0,116.0,237.0,423.0,573.0,1611.0
461,57.0,101.0,158.0,534.0,641.0,607.0
462,80.0,121.0,209.0,306.0,410.0,1542.0
463,55.0,99.0,125.0,205.0,275.0,478.0
464,48.0,87.0,117.0,163.0,247.0,317.0
465,18.0,74.0,105.0,133.0,222.0,1493.0
466,92.0,189.0,417.0,538.0,694.0,1839.0
467,81.0,122.0,206.0,303.0,404.0,1597.0
468,67.0,110.0,141.0,230.0,318.0,395.0
469,37.0,83.0,120.0,188.0,269.0,550.0
470,22.0,64.0,93.0,118.0,147.0,229.0
471,96.0,128.0,257.0,358.0,490.0,1537.0
472,26.0,77.0,110.0,176.0,277.0,466.0
473,55.0,99.0,126.0,191.0,251.0,421.0
474,47.0,98.0,127.0,203.0,843.0,846.0
475,44.0,83.0,107.0,181.0,875.0,1044.0
476,96.0,130.0,449.0,612.0,1627.0,1677.0
477,55.0,102.0,131.0,208.0,339.0,399.0
478,72.0,108.0,133.0,231.0,297.0,393.0
479,87.0,124.0,202.0,303.0,446.0,1509.0
480,106.0,190.0,787.0,926.0,912.0,1032.0
481,25.0,83.0,113.0,187.0,298.0,1101.0
482,50.0,105.0,159.0,290.0,511.0,626.0
483,26.0,88.0,117.0,157.0,249.0,453.0
484,91.0,131.0,302.0,420.0,1588.0,1602.0
485,45.0,100.0,124.0,179.0,275.0,318.0
486,37.0,73.0,106.0,186.0,495.0,594.0
487,66.0,109.0,142.0,241.0,299.0,447.0
488,61.0,97.0,122.0,232.0,354.0,573.0
489,85.0,124.0,205.0,508.0,551.0,1529.0
490,59.0,99.0,183.0,332.0,632.0,1569.0
491,68.0,112.0,152.0,251.0,548.0,648.0
492,24.0,92.0,129.0,234.0,319.0,419.0
493,76.0,112.0,155.0,301.0,379.0,435.0
494,23.0,69.0,103.0,139.0,220.0,343.0
495,49.0,88.0,118.0,195.0,1476.0,618.0
496,66.0,108.0,140.0,238.0,328.0,436.0
497,48.0,85.0,111.0,148.0,256.0,389.0
498,62.0,110.0,171.0,291.0,478.0,1525.0
499,42.0,92.0,123.0,239.0,328.0,975.0
500,82.0,118.0,239.0,871.0,589.0,1501.0
501,68.0,109.0,154.0,246.0,326.0,581.0
502,75.0,113.0,173.0,303.0,395.0,689.0
503,53.0,103.0,141.0,245.0,1592.0,596.0
504,64.0,105.0,199.0,375.0,1491.0,1689.0
505,77.0,112.0,138.0,235.0,303.0,925.0
506,78.0,115.0,188.0,299.0,455.0,1518.0
507,66.0,102.0,142.0,236.0,1034.0,538.0
508,64.0,107.0,164.0,294.0,1524.0,1540.0
509,43.0,81.0,108.0,170.0,288.0,460.0
510,29.0,76.0,109.0,131.0,190.0,245.0
511,59.0,100.0,151.0,325.0,409.0,467.0
